id,meters,price,rooms,dealer,title,location,district
42oBJ,82.40,449000,4,PROTEKTNieruchomości,"2 łazienki, możliwość uzyskania 5 pokoi","['Lublin', 'Czuby']",Czuby
42ozf,38.12,139000,2,geoDOMNieruchomości,Dwupokojowe na Bronowicach z lokatorem.,"['Lublin', 'Bronowice']",Bronowice
428eH,42.69,279000,2,BIGCITYBROKER,***43 mkw. na Dzięsiątej w bloku z 2018 roku***,"['Lublin', 'Dziesiąta']",Dziesiąta
3M2i8,91.60,770000,3,BIGCITYBROKER,Komfortowy apartament w Centrum,"['Lublin', 'Centrum']",Centrum
3zOtR,56,379000,3,BIGCITYBROKER,"Mieszkanie 3-pokojowe dla rodziny, zielone osiedle","['Lublin', 'LSM']",LSM
42fN6,56.80,367000,3,M-HOUSENieruchomości,"Wieniawa, 3pok. 56,8m2, I piętro","['Lublin', 'Wieniawa']",Wieniawa
41cTr,50.04,277000,3,Arena,3 pokoje ul Okrzei,"['Lublin', 'Kalinowszczyzna']",Kalinowszczyzna
42e7k,45.10,263000,3,HomeBrokerS.A.,"Mieszkanie, 45,10 m², Lublin","['Lublin', 'Tatary']",Tatary
42fFq,58.20,335000,3,ElżbietaLiberdaLexPerfectaKancelariaRadcyPrawnegoiBiuroNieruchomości,Czechów-3 pokoje-do zamieszkania!,"['Lublin', 'Czechów']",Czechów
42fEU,48.30,299000,2,InvestorNieruchomościFranchise,Mieszkanie dwupokojowe na Lsm.,"['Lublin', 'LSM']",LSM
42fET,49,330000,2,InvestorNieruchomościFranchise,Mieszkanie dwupokojowe na Czubach.,"['Lublin', 'Czuby']",Czuby
42fjB,47.50,340000,3,StrefaM,*3 pokoje*nowoczesne*ogrodzone*,"['Lublin', 'Ponikwoda']",Ponikwoda
42fgN,33,255000,2,HomeBrokerS.A.,"Mieszkanie, 33 m², Lublin","['Lublin', 'Wrotków']",Wrotków
42fgq,122.33,780000,6,ElżbietaLiberdaLexPerfectaKancelariaRadcyPrawnegoiBiuroNieruchomości,Apartament 6 pokoi-2 garaże-ogród-2 tarasy w cenie,"['Lublin', 'Sławin']",Sławin
41lwJ,57,399000,3,WłasnyKąt,Mieszkanie 3 Pokoje ul.Orla,"['Lublin', 'lubelskie']",lubelskie
41wXe,51,277000,3,WłasnyKąt,Mieszkanie 3 Pokoje 51mkw Kalinowszczyzna,"['Lublin', 'lubelskie']",lubelskie
42fb5,60.20,298900,3,LubelskieMieszkania,"Czechów: 60m2, 3 pokoje, 1 piętro duży balkon !","['Czechów', 'Dolny']",Dolny
4218f,34.53,260000,2,Arena,"2 pokoje, Czechów !!","['Lublin', 'Czechów']",Czechów
41Nft,46,307000,3,Arena,"Mieszkanie, 46 m², Lublin","['Lublin', 'Wieniawa']",Wieniawa
41PIK,51.60,329000,3,Arena,"Mieszkanie, 51,60 m², Lublin","['Lublin', 'Czuby']",Czuby
42byS,55.90,349000,3,Arena,3 pok Lsm do wejścia,"['Lublin', 'LSM']",LSM
41ylK,60,319000,3,Arena,3 pokoje Lublin Bronowice,"['Lublin', 'Bronowice']",Bronowice
42f4i,46.70,330000,3,M-HOUSENieruchomości,"Mieszkanie, Centrum, 46,7m2; 3pok.","['Lublin', 'Centrum']",Centrum
40SCc,33.54,240000,1,Lokum,"Kawalerka, Czuby, ul. Gęsia","['Lublin', 'Czuby']",Czuby
42eTp,35.52,199000,2,BiuroNieruchomościKleczkowskiSp.zo.o.,Mieszkanie dwupokojowe przy ul. Lwowskiej,"['Lublin', 'Kalinowszczyzna']",Kalinowszczyzna
42eRa,64.98,344394,3,4tepiętro,Mieszkanie 3-4 pok. na Felinie!,"['Lublin', 'Felin']",Felin
3WwNV,92.25,489000,4,BIGCITYBROKER,"Lsm, Os. Prusa, 93 Mkw, Super !!!","['Lublin', 'LSM']",LSM
3WuV4,27,198000,1,CLIVUSNieruchomości,"Lublin,Lsm","['Lublin', 'LSM']",LSM
3WpKE,65.50,335000,3,ExpertNieruchomości,"Sprzedam nowe mieszkanie 65,5 mkw Felin","['Lublin', 'Felin']",Felin
3WoSM,26.65,229000,1,BIGCITYBROKER,"Apartament w centrum Lublina, stan deweloperski","['Lublin', 'Śródmieście']",Śródmieście
3WoSE,29.93,253000,1,BIGCITYBROKER,"Apartament w centrum Lublina, stan deweloperski","['Lublin', 'Śródmieście']",Śródmieście
3WjAs,90,530000,3,VBInvest,"Dom na Botaniku, 90mkw","['Lublin', 'Botanik']",Botanik
3WgSY,98.30,330000,4,Lokum,"Lublin, Wrotków, lokal mieszkalno-usługowy","['Lublin', 'Wrotków']",Wrotków
3Wfk8,94.50,435000,4,BiuroNieruchomościKWADRAT,"Mieszkanie Bezczynszowe 94,5m Ponikwoda","['Lublin', 'Ponikwoda']",Ponikwoda
3WecE,73,474000,3,WMNieruchomości,Mieszkanie W Świetnej Lokalizacji,"['Lublin', 'Czuby']",Czuby
3WdsY,62,369000,3,CLIVUSNieruchomości,"Lublin,Lsm","['Lublin', 'LSM']",LSM
3WcVk,49,308000,3,CLIVUSNieruchomości,"Lublin,Nałkowskich","['os.', 'Zana']",Zana
3W8II,58.40,365000,4,WMNieruchomości,"Lsm 4 pok. 58 mkw Umcs, Kul, Up","['Lublin', 'LSM']",LSM
3Rj1q,91,495000,4,BWBROKERBiuroNieruchomościBartłomiejWolak,Dzielnica Szerokie - 4 pokoje,"['Lublin', 'Szerokie']",Szerokie
3R60M,94.55,540000,4,Login-HouseNieruchomości,Okazyjna oferta mieszkania na sprzedaż,"['Lublin', 'Centrum']",Centrum
3MteI,60,285000,3,Arena,"Mieszkanie, 60 m², Lublin","['Lublin', 'Śródmieście']",Śródmieście
3W0hS,48.60,249000,2,geoDOMNieruchomości,Dwupokojowe na Felinie. 2020,"['Lublin', 'Felin']",Felin
3Swfq,72,379000,4,HomeBrokerS.A.,"Mieszkanie, 72 m², Lublin","['Lublin', 'Czuby']",Czuby
3TPzu,49.10,285000,3,HomeBrokerS.A.,"Mieszkanie, 49,10 m², Lublin","['Lublin', 'Czuby']",Czuby
3UZBK,154.30,1070000,8,FRANCZEWSKANieruchomościs.c.,Prywatny akademik Wileńska,"['Lublin', 'LSM']",LSM
3UYBe,72.33,414000,5,SzymanekNieruchomościSp.zo.o.,Mieszkanie Na Sprzedaż Wrotków,"['Lublin', 'Wrotków']",Wrotków
3UXUE,68.37,447000,4,Login-HouseNieruchomości,"Mieszkanie, 68,37 m², Lublin","['Czechów', 'Dolny']",Dolny
3UXyI,35.87,215220,2,CLIVUSNieruchomości,Lublin Ostatnie Apartamenty W Okol Centrum !,"['Lublin', 'Śródmieście']",Śródmieście
3UVWq,68,459000,4,LOGOINVEST,"Mieszkanie, 68 m², Lublin","['Lublin', 'Śródmieście']",Śródmieście
3UUw2,58.20,319000,3,HERMESHOUSE,3 pokoje na Lsm bez piecyka,"['Lublin', 'LSM']",LSM
425cJ,19.70,190000,1,Arena,Kawalerka blisko miasteczka akademickiego,"['Lublin', 'LSM']",LSM
429un,53.30,330000,3,WMNieruchomości,Mieszkanie sprzedaż 3 pokoje 53 m2 Lsm,"['Lublin', 'LSM']",LSM
429sG,45.93,245000,2,BIGCITYBROKER,"Mieszkanie 2-pokojowe + garderoba, blisko centrum","['Lublin', 'Kalinowszczyzna']",Kalinowszczyzna
429rp,61.30,315695,3,BESTHOUSENieruchomości,Ostatnie mieszkania w rewelacyjnych cenach!,"['Lublin', 'Felin']",Felin
429qk,49.16,285000,2,Lokum,Dwa pokoje. Czuby ul Herbowa.,"['Lublin', 'Czuby']",Czuby
429pL,27.96,169158,1,3KLUCZEs.c.,"Mieszkanie, 27,96 m², Lublin","['Lublin', 'Węglinek']",Węglinek
429iL,52,360000,2,KancelariaFinansowaKrzysztofNieznaj,Rewelacyjne mieszkanie z 2008 blisko U. Medycznego,"['Lublin', 'Ponikwoda']",Ponikwoda
3YTti,51.60,301860,3,ŻagielDomSp.zo.o.,"Mieszkanie, 51,60 m², Lublin","['Lublin', 'Wrotków']",Wrotków
3YTzV,49,286650,2,ŻagielDomSp.zo.o.,"Mieszkanie, 49 m², Lublin","['Lublin', 'Wrotków']",Wrotków
3YTAs,51,298350,2,ŻagielDomSp.zo.o.,"Mieszkanie, 51 m², Lublin","['Lublin', 'Wrotków']",Wrotków
3YTAA,66.90,381330,3,ŻagielDomSp.zo.o.,"Mieszkanie, 66,90 m², Lublin","['Lublin', 'Wrotków']",Wrotków
3YZU0,70.30,400710,3,ŻagielDomSp.zo.o.,"Mieszkanie 3 pokoje, 70,3 m2, Lublin-Wrotków","['Lublin', 'Wrotków']",Wrotków
3YZUc,74,421800,4,ŻagielDomSp.zo.o.,"Mieszkanie 4 pokoje, 74 m2, Lublin-Wrotków","['Lublin', 'Wrotków']",Wrotków
40OoP,67.93,373450,3,ŻagielDomSp.zo.o.,"Mieszkanie 3 pokoje, 67,93 m2, Lublin Węglin","['Lublin', 'Węglin']",Węglin
429bX,34,279000,2,VBInvest,Mieszkanie na Lsm-ie blisko Politechniki,"['Lublin', 'lubelskie']",lubelskie
429aQ,36.60,299000,1,BIURONIERUCHOMOŚCIANMA,Duża kawalerka blisko centrum i okol. Uniw. Medycz,"['Lublin', 'lubelskie']",lubelskie
429aB,72,339000,4,INDOORNIERUCHOMOŚCI,"Ciche , słoneczne , przestronne","['Lublin', 'LSM']",LSM
429a2,40.85,247142.50,2,3KLUCZEs.c.,"Mieszkanie, 40,85 m², Lublin","['Lublin', 'Węglinek']",Węglinek
41fXZ,103.40,575000,3,BIGCITYBROKER,Dwupoziomowy apartament na Wrotkowie,"['Lublin', 'Wrotków']",Wrotków
41asA,104.62,560000,5,RoyalNieruchomości,"Przestronny, 5-pokojowy apartament na Wrotkowie","['Lublin', 'lubelskie']",lubelskie
41BFq,46.77,330000,3,Arena,Trzypokojowe mieszkanie w Śródmieściu.,"['Lublin', 'Śródmieście']",Śródmieście
428RE,35,185000,2,INDOORNIERUCHOMOŚCI,"2 pokoje , na parterze z oddzielna kuchnią","['Lublin', 'lubelskie']",lubelskie
428MF,128.14,1088000,5,Lokum,Apartament z tarasem w Centrum,"['Lublin', 'Śródmieście']",Śródmieście
428xO,54.05,398000,2,BiuroNieruchomościKWADRAT,Mieszkanie w nowym budownictwie na Wrotkowie!,"['Lublin', 'Wrotków']",Wrotków
41dBz,88,464000,4,HomeBrokerS.A.,"Mieszkanie, 88 m², Lublin","['Rury', 'Jezuickie']",Jezuickie
41dBo,56,325000,3,HomeBrokerS.A.,"Mieszkanie, 56 m², Lublin","['Lublin', 'Śródmieście']",Śródmieście
41dzU,48.98,292000,3,BIGCITYBROKER,"3-pokoje,Wrotków - 48m2, do wprowadzenia!!","['Lublin', 'Wrotków']",Wrotków
41dyG,39.28,237644,2,3KLUCZEs.c.,"Mieszkanie, 39,28 m², Lublin","['Lublin', 'Węglinek']",Węglinek
41dyI,39.66,239943,2,3KLUCZEs.c.,"Mieszkanie, 39,66 m², Lublin","['Lublin', 'Węglinek']",Węglinek
41dyE,69.53,410227,4,3KLUCZEs.c.,"Mieszkanie, 69,53 m², Lublin","['Lublin', 'Węglinek']",Węglinek
41dqj,49.10,349000,4,FRANCZEWSKANieruchomościs.c.,4 niezależne pokoje - Gotowiec Inwestycyjny,"['Lublin', 'Czuby']",Czuby
41dqh,45.67,359000,2,FRANCZEWSKANieruchomościs.c.,2 pokojowe mieszkanie ul.Kryształowa Czuby,"['Lublin', 'Czuby']",Czuby
41c7H,62.20,325000,4,BESTHOUSENieruchomości,"Mieszkanie, 62,20 m², Lublin","['Czechów', 'Dolny']",Dolny
40IPp,49,290000,2,BESTHOUSENieruchomości,Centrum Miasta Lublin i Uczelnie wyższe tuż obok,"['Lublin', 'lubelskie']",lubelskie
411WZ,102,500000,3,BESTHOUSENieruchomości,Mieszkanie trzypokojowe w Centrum,"['Lublin', 'Centrum']",Centrum
3PZSs,47.66,245449,2,Arena,Mieszkanie dwupokojowe na nowym osiedlu.,"['Lublin', 'Felin']",Felin
3W39K,112,559000,5,VISUMNIERUCHOMOŚCI,"Mieszkanie sprzedaż 4 sypialnie, 112m2, Ponikowoda","['Lublin', 'Ponikwoda']",Ponikwoda
41d3q,81,607500,3,WronaRentals,Centrum 3 pokoje Um Stare Miasto,"['Lublin', 'Centrum']",Centrum
41d3o,78,585000,3,WronaRentals,"Mieszkanie, 78 m², Lublin","['Lublin', 'Centrum']",Centrum
3OhdC,63,415000,3,Lokum,"Trzy pokoje, 63 m, 1 piętro, 2006 r, Olechnowicza.","['Lublin', 'Wrotków']",Wrotków
41ctx,48.90,289500,3,HomeBrokerS.A.,"Mieszkanie, 48,90 m², Lublin","['Lublin', 'Wrotków']",Wrotków
41cjv,45.67,369000,2,Alfahouse,2 pokoje Lublin Czuby ul Gęsia,"['Lublin', 'Czuby']",Czuby
41ci9,150,2000000,3,PrestigePropertySp.zo.o.,"Mieszkanie, 150 m², Lublin","['Lublin', 'Centrum']",Centrum
41cbr,54.10,320000,3,FRANCZEWSKANieruchomościs.c.,3 pokoje Lsm os. Piastowskie,"['os.', 'Zana']",Zana
41c98,54.55,321845,3,CLIVUSNieruchomości,Ostatnie Mieszkania w Idealnej Lokalizacji Okazja!,"['Lublin', 'Kośminek']",Kośminek
41c97,73,435000,4,CLIVUSNieruchomości,"Lublin, Czuby ul. Jaspisowa","['Lublin', 'Czuby']",Czuby
41c61,45.67,356000,2,Arena,Mieszkanie Gotowe Do Wprowadzenia! Nowy Blok!,"['Lublin', 'Czuby']",Czuby
41bPo,45.67,369000,2,BiuroNieruchomościKWADRAT,"2 pokoje 45,67 m2 Węglinek + miejsce parkingowe i","['Lublin', 'Węglinek']",Węglinek
42675,49.20,339000,3,RoyalNieruchomości,"*** Nowoczesne, trzypokojowe mieszkanie ***","['Lublin', 'Wrotków']",Wrotków
42erw,98.40,355000,4,HFBroker,"Mieszkanie, 98,40 m², Lublin","['Lublin', 'lubelskie']",lubelskie
42ekq,134,497000,3,ASNIERUCHOMOŚCIAndrzejSterniewski,Mieszkanie 2 poziomowe przy ul. Wojciechowskiej.,"['Lublin', 'Konstantynów']",Konstantynów
426P9,73.10,395000,4,Ofertaprywatna,"Mieszkanie 73,10 m2/ 4 pokoje/Czuby/Wiklinowa","['Lublin', 'Czuby']",Czuby
42e8E,52,398000,2,StrefaM,*Wisniowy Sad* komfortowe mieszkanie*winda,"['Lublin', 'Czuby']",Czuby
42dQ2,59.47,344926,3,FRANCZEWSKANieruchomościs.c.,"Mieszkanie, 59,47 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42dQ1,44.84,260072,2,FRANCZEWSKANieruchomościs.c.,Nowa inwestycja o podwyższonym standardzie Czuby,"['Lublin', 'Węglinek']",Węglinek
42dP2,87.70,620000,3,BIGCITYBROKER,"*** Mieszkanie 2-poziomowe 87,7 m2 Ponikwoda ***","['Lublin', 'Ponikwoda']",Ponikwoda
42dO6,80,614999,3,CLIVUSNieruchomości,Lublin Lsm Apartament przy Ul. Jana Sawy Okazja,"['Lublin', 'LSM']",LSM
42dMQ,61.55,375455,3,3KLUCZEs.c.,"Mieszkanie, 61,55 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42dMP,32.38,207232,1,3KLUCZEs.c.,"Mieszkanie, 32,38 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42dMO,61.55,375455,3,3KLUCZEs.c.,"Mieszkanie, 61,55 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42dMM,59.47,362767,3,3KLUCZEs.c.,"Mieszkanie, 59,47 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42dML,53.41,341824,2,3KLUCZEs.c.,"Mieszkanie, 53,41 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42dMH,41.98,253979,2,3KLUCZEs.c.,"Mieszkanie, 41,98 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42dMI,37.73,228266.50,2,3KLUCZEs.c.,"Mieszkanie, 37,73 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42dME,66.75,407175,4,3KLUCZEs.c.,"Mieszkanie, 66,75 m², Lublin","['Lublin', 'Węglinek']",Węglinek
42dHd,63.72,369000,2,4tepiętro,"Gotowe 2 pokojowe , samo Centrum, parking, Okazja!","['Lublin', 'Centrum']",Centrum
42dEV,44,330000,3,BiuroNieruchomościKWADRAT,Mieszkanie 3 pokoje blisko UM,"['Lublin', 'Śródmieście']",Śródmieście
42dAB,45,259000,3,LubelskieMieszkania,"Okazja! 3pok, niski czynsz, umeblowane z Agd i Rtv","['Lublin', 'Kalinowszczyzna']",Kalinowszczyzna
3P2mI,120.48,509000,4,BigCityInvestsp.zo.o,Dom w zabudowie szeregowej,"['Lublin', 'Sławin']",Sławin
42dvI,23,140000,1,WGNBiuroNieruchomościLublin,"Mieszkanie, 23 m², Lublin","['Lublin', 'Dziesiąta']",Dziesiąta
42dvH,38,273000,2,WGNBiuroNieruchomościLublin,"Mieszkanie, 38 m², Lublin","['Lublin', 'LSM']",LSM
3FpnV,61.77,336646.50,3,CLIVUSNieruchomości,Lublin Wrotków Gotowe Mieszkania Okazja 2018r,"['Lublin', 'Wrotków']",Wrotków
3Fpnu,69.30,363825,3,CLIVUSNieruchomości,Lublin Wrotków okol. Zalewu Zemborzyckiego Okazja,"['Lublin', 'Wrotków']",Wrotków
3F0Us,115,699000,4,Login-HouseNieruchomości,"Mieszkanie typu penthouse, na Czubach!","['Lublin', 'Czuby']",Czuby
3D6jm,42.45,403275,2,BigCityInvestsp.zo.o,Apartament na Starym Mieście,"['Stare', 'Miasto']",Miasto
3D6kI,84.49,844900,4,BigCityInvestsp.zo.o,Apartament na Starym Mieście,"['Stare', 'Miasto']",Miasto
3EwWO,78,469000,3,BiuroNieruchomościKWADRAT,Przestronne i komfortowe mieszkanie na Czubach!,"['Lublin', 'Czuby']",Czuby
3D6go,60.47,544230,3,BigCityInvestsp.zo.o,Apartament na Starym Mieście,"['Stare', 'Miasto']",Miasto
3DOJq,118,707882,4,LOGOINVEST,Przestronny apartament w centrum.,"['Lublin', 'lubelskie']",lubelskie
3DDQA,56.78,317400.20,3,FRANCZEWSKANieruchomościs.c.,Nowa inwestycja na Wrotkowie,"['Lublin', 'Wrotków']",Wrotków
3D6g4,101.86,1018600,5,BigCityInvestsp.zo.o,Apartament na Starym Mieście,"['Stare', 'Miasto']",Miasto
3D6r6,113.86,1138600,4,BigCityInvestsp.zo.o,Apartament na Starym Mieście,"['Stare', 'Miasto']",Miasto
2bCbd,124,579000,5,HOME-TRADER,"Apartament w Centrum, kominek, dwa balkony","['Lublin', 'Śródmieście']",Śródmieście
3D5x6,75.50,349000,4,WMNieruchomości,75 mkw 4 pokoje Idealne Dla Rodziny i pod Wynajem.,"['Lublin', 'Śródmieście']",Śródmieście
30CwG,104.81,680000,4,Lokum,"Śródmieście, komfortowy apartament 2 poziomy 2001r","['Lublin', 'Śródmieście']",Śródmieście
3D116,93,605000,3,VBInvest,Apartament z tarasem na Bazylianówce,"['Lublin', 'Bazylianówka']",Bazylianówka
3CB48,103,599000,3,VBInvest,"Mieszkanie, 103 m², Lublin","['Lublin', 'Wrotków']",Wrotków
3Cxxa,57,360000,3,CLIVUSNieruchomości,"Lublin, Czuby","['Lublin', 'Czuby']",Czuby
3CwgY,104,459000,4,VBInvest,"Piękne mieszkanie dla rodziny , aż 104m !!!!","['Lublin', 'lubelskie']",lubelskie
3Ckb2,98.90,650000,4,BiuroNieruchomościARKADIA,Luksusowe mieszkanie dwupoziomowe blisko Centrum,"['Lublin', 'Czechów']",Czechów
3C0zS,160,729850,5,VBInvest,Super oferta ! Sławin.Polecam,"['Lublin', 'Sławin']",Sławin
3BP12,78.60,550000,3,WMNieruchomości,Mieszkanie w kamienicy w centrum Lublina!,"['Lublin', 'Śródmieście']",Śródmieście
3Bsk4,55,336000,3,CLIVUSNieruchomości,"Lublin, Lsm","['Lublin', 'LSM']",LSM
3Bm4k,72.30,350000,4,4tepiętro,"Okazja! Centrum! 3950zl/m2 do remontu, 72,3m2","['Lublin', 'lubelskie']",lubelskie
3AEab,71.29,360000,3,BIGCITYBROKER,"Mieszkanie, Śródmieście, 113,78 mkw","['Lublin', 'Śródmieście']",Śródmieście
425ct,126,466200,4,3KLUCZEs.c.,Mieszkanie w Centrum Nowa Cena,"['Lublin', 'Centrum']",Centrum
425bd,73,399000,4,Arena,3 lub 4 pokoje dla rodziny,"['Lublin', 'Czuby']",Czuby
3pUNu,72.95,525000,4,DomCzyMieszkanie,Mieszkanie w wysokim standardzie,"['Lublin', 'Wrotków']",Wrotków
424wx,59.29,330000,3,ElżbietaLiberdaLexPerfectaKancelariaRadcyPrawnegoiBiuroNieruchomości,3 pokoje-do zamieszkania-Czechów!,"['Lublin', 'Czechów']",Czechów
424w1,160,599000,4,Ofertaprywatna,Mieszkanie dwupoziomowe gotowe do zamieszkania,"['Lublin', 'Wrotków']",Wrotków
424tn,60,330000,3,PółnocNieruchomościFranczyza,3 pokoje Czechów do wejścia od zaraz!,"['Lublin', 'Czechów']",Czechów
41iaX,56.60,369000,3,Ofertaprywatna,Bezpośrednio 3 pokoje w doskonałej lokalizacj II p,"['Lublin', 'Wrotków']",Wrotków
424ps,48.50,265000,2,HomePartnerSp.zo.o.,"Mieszkanie Czuby 48,5 m2","['Lublin', 'Czuby']",Czuby
424nU,95.95,495000,6,ElżbietaLiberdaLexPerfectaKancelariaRadcyPrawnegoiBiuroNieruchomości,Okazja Inwestycyjna-dwa mieszkania!Os. Wiktoryn!,"['Lublin', 'Ponikwoda']",Ponikwoda
424dK,34.20,273000,1,LubelskieMieszkania,"Czechów, 1 piętro, 46m","['Czechów', 'Górny']",Górny
4242n,85,480000,3,BIGCITYBROKER,Mieszkanie 3-pokojowe Sławinek 85 mkw,"['Lublin', 'Sławinek']",Sławinek
423ZH,48.33,285147,3,3KLUCZEs.c.,"Mieszkanie, 48,33 m², Lublin","['Lublin', 'Węglinek']",Węglinek
423ZG,48.85,278445,2,3KLUCZEs.c.,"Mieszkanie, 48,85 m², Lublin","['Lublin', 'Felin']",Felin
423ZE,69.53,410227,4,3KLUCZEs.c.,"Mieszkanie, 69,53 m², Lublin","['Lublin', 'Węglinek']",Węglinek
423ZF,48,269900,2,HomeBrokerS.A.,"Mieszkanie, 48 m², Lublin","['Lublin', 'Czuby']",Czuby
423ZB,38.04,230142,2,3KLUCZEs.c.,"Mieszkanie, 38,04 m², Lublin","['Lublin', 'Węglinek']",Węglinek
423Za,60,358000,3,HomeBrokerS.A.,"Mieszkanie, 60 m², Lublin","['Lublin', 'Czuby']",Czuby
423Z9,37.30,248000,2,HomeBrokerS.A.,"Mieszkanie, 37,30 m², Lublin","['Lublin', 'Kalinowszczyzna']",Kalinowszczyzna
423SS,31.80,219000,2,HappyHome,Piękne nowe mieszkanie,"['Lublin', 'Wrotków']",Wrotków
423ST,32,229000,2,HappyHome,Nowe mieszkanie z ogródkiem,"['Lublin', 'Wrotków']",Wrotków
3XxX2,84.50,480000,5,Ofertaprywatna,"Mieszkanie 85m², 5 pokoi, Czechów, os Chopina","['Lublin', 'Czechów']",Czechów
423LM,73.93,377224,3,BIURONIERUCHOMOŚCIANMA,"Nowe mieszkanie w stanie deweloperskim, Lublin","['Lublin', 'Wrotków']",Wrotków
41uZo,37.72,228206,2,3KLUCZEs.c.,"Mieszkanie, 37,72 m², Lublin","['Lublin', 'Węglinek']",Węglinek
41uXQ,64.65,569000,2,AlternatywneBiuroNieruchomościLublinvestSp.zo.o.,Luksusowe mieszkanie (miejsce parkingowe w cenie),"['Stare', 'Miasto']",Miasto
41uUR,73.30,409000,4,LubelskieMieszkania,"Zadbane 73 m2, 4 pokojowe, szybki dojazd do centr","['Lublin', 'Kalinowszczyzna']",Kalinowszczyzna
41k2U,69.40,420000,3,RoyalNieruchomości,***Przestronne 3 pokojowe mieszkanie os. Widok***,"['Lublin', 'lubelskie']",lubelskie
41qVu,57,295000,4,BIGCITYBROKER,"Mieszkanie na Młodzieżowej, 57 m2, 4 pokoje","['os.', 'Zana']",Zana
41uLZ,53.82,Zapytajocenę,3,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 42,"['Lublin', 'Wrotków']",Wrotków
41uLT,46.53,Zapytajocenę,2,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 41,"['Lublin', 'Wrotków']",Wrotków
41uLJ,65.01,Zapytajocenę,4,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 40,"['Lublin', 'Wrotków']",Wrotków
41uLh,42.10,Zapytajocenę,2,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 24,"['Lublin', 'Wrotków']",Wrotków
41uL3,36.78,Zapytajocenę,2,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 23,"['Lublin', 'Wrotków']",Wrotków
41uL0,31.22,Zapytajocenę,1,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 22,"['Lublin', 'Wrotków']",Wrotków
41uKN,28.60,Zapytajocenę,1,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 21,"['Lublin', 'Wrotków']",Wrotków
41uKC,53.11,365000,3,FRANCZEWSKANieruchomościs.c.,3 pokojowe mieszkanie w nowym budownictwie,"['Lublin', 'Węglinek']",Węglinek
41uJu,53.82,Zapytajocenę,3,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 39,"['Lublin', 'Wrotków']",Wrotków
41uJe,42.10,Zapytajocenę,2,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 20,"['Lublin', 'Wrotków']",Wrotków
41uJb,36.78,Zapytajocenę,2,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 19,"['Lublin', 'Wrotków']",Wrotków
41uIM,31.22,Zapytajocenę,1,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 18,"['Lublin', 'Wrotków']",Wrotków
41uIz,80.70,475000,4,Arena,Mieszkanie 4 pokoje ul. Powstania Styczniowego,"['Lublin', 'Czuby']",Czuby
41uIw,53.82,Zapytajocenę,3,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 36,"['Lublin', 'Wrotków']",Wrotków
41uHn,46.53,Zapytajocenę,2,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 35,"['Lublin', 'Wrotków']",Wrotków
41urK,48.91,317915,3,PremiumBroker,"Mieszkanie 48,91mkw, 3 pokoje, stan deweloperski","['Lublin', 'Ponikwoda']",Ponikwoda
41um6,47.40,280000,3,BIURONIERUCHOMOŚCIANMA,3-pok. mieszkanie blisko Miasteczka Akademickiego,"['os.', 'Zana']",Zana
41uey,73,490000,3,WMNieruchomości,Mieszkanie sprzedaż 3 pokoje 73 m2 Wieniawa,"['Lublin', 'Wieniawa']",Wieniawa
41u6Z,65.01,Zapytajocenę,4,LUKJacekWysokiński,Diamenty wrotkowa budynek B4 mieszkanie nr 34,"['Lublin', 'Wrotków']",Wrotków
42nyi,62.85,342532.50,3,3KLUCZEs.c.,"Mieszkanie, 62,85 m², Lublin","['Lublin', 'Bronowice']",Bronowice
42nyg,62.79,345345,3,3KLUCZEs.c.,"Mieszkanie, 62,79 m², Lublin","['Lublin', 'Bronowice']",Bronowice
42nyh,107.94,582876,4,3KLUCZEs.c.,"Mieszkanie, 107,94 m², Lublin","['Lublin', 'Bronowice']",Bronowice
42nye,107.94,582876,4,3KLUCZEs.c.,"Mieszkanie, 107,94 m², Lublin","['Lublin', 'Bronowice']",Bronowice
42nyf,62.85,345675,3,3KLUCZEs.c.,"Mieszkanie, 62,85 m², Lublin","['Lublin', 'Bronowice']",Bronowice
